"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Baltimore",2020-06-06,293,293,391,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,-1.71,-40.65,6.87,-1.47,-41.08,9.92,-10.27,-47.81,1.2,7.85,-34.61,9.1,-2.53,-34.28,-5.77,16.68,21.85,-19.25,0,0,1,-1.89428571428571,-44.9,3.74571428571429,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-07,216,293,293,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,-1.71,-40.65,6.87,-1.47,-41.08,9.92,-10.27,-47.81,1.2,7.85,-34.61,9.1,25.47,27.4,-22.14,0,0,1,0.74,-43.8157142857143,7.28714285714286,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-08,203,216,293,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,-1.71,-40.65,6.87,-1.47,-41.08,9.92,-10.27,-47.81,1.2,11.79,21.86,-32.55,0,0,0,1.00142857142857,-44.0771428571429,12.4814285714286,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-09,193,203,216,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,-1.71,-40.65,6.87,-1.47,-41.08,9.92,13.65,22.65,-31.7,0,0,0,3.04571428571429,-43.0714285714286,14.7571428571429,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-10,225,193,203,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,-1.71,-40.65,6.87,9.75,21.23,-31.05,0,0,0,3.82714285714286,-42.0342857142857,15.84,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-11,330,225,193,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,-7.01,-44.91,1.03,7.73,17.65,-32.74,0,0,0,5.05285714285714,-41.3857142857143,16.26,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-12,172,330,225,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,-4.98,-40.97,-4.6,12.25,27.97,-29.8,0,0,0,5.67857142857143,-40.6185714285714,15.2028571428571,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-13,258,172,330,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,6.86,-29.99,8.47,21.74,22.09,-16.96,0,0,1,8.77285714285714,-37.5157142857143,18.9814285714286,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-14,162,258,172,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.91,-26.69,19.02,30.14,32.29,-14.49,0,0,1,11.4314285714286,-36.3942857142857,21.6857142857143,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-15,152,162,258,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,9.68,-36.44,45.46,15.81,23.39,-33.1,0,0,0,10.8428571428571,-37.2314285714286,22.0914285714286,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-16,188,152,162,13.65,-31.7,22.65,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,4.04,-40.77,17.13,18.86,27.15,-30.85,0,0,0,11.41,-36.5542857142857,18.8328571428571,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-17,257,188,152,9.75,-31.05,21.23,13.65,-31.7,22.65,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,4,-33.82,17.5,9.47,14.42,-36.6,0,0,0,12.2257142857143,-35.1657142857143,19.4185714285714,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-18,135,257,188,7.73,-32.74,17.65,9.75,-31.05,21.23,13.65,-31.7,22.65,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,6.87,-36.11,9.81,12.57,25.75,-29.4,0,0,0,12.7585714285714,-35.0114285714286,19.44,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-19,165,135,257,12.25,-29.8,27.97,7.73,-32.74,17.65,9.75,-31.05,21.23,13.65,-31.7,22.65,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,-2.63,-39.54,-6.37,10.51,10.44,-31.84,0,0,0,13.5271428571429,-34.11,22.0342857142857,620961,"209.5",0.224,35.5,51000
"Baltimore",2020-06-20,189,165,135,21.74,-16.96,22.09,12.25,-29.8,27.97,7.73,-32.74,17.65,9.75,-31.05,21.23,13.65,-31.7,22.65,11.79,-32.55,21.86,25.47,-22.14,27.4,16.68,-19.25,21.85,14.73,7.69,-23.07,0,0,1,17.0085714285714,-30.8842857142857,26.1,620961,"209.5",0.224,35.5,51000
"Boston",2020-06-06,403,403,323,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-15.18,-72.09,-37.07,-17.86,-71.9,-37.82,-31,-75.74,-49.01,-20.73,-75.4,-49.97,-33.14,-80.38,-61.96,-20.62,-53.21,-74.52,0,0,1,-25.8114285714286,-85.92,-53.6942857142857,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-07,203,403,403,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-15.18,-72.09,-37.07,-17.86,-71.9,-37.82,-31,-75.74,-49.01,-20.73,-75.4,-49.97,-10.83,-41.78,-66.68,0,0,1,-21.55,-83.0228571428571,-46.8314285714286,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-08,121,203,403,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-15.18,-72.09,-37.07,-17.86,-71.9,-37.82,-31,-75.74,-49.01,-3.6,-27.82,-65.15,0,0,0,-20.64,-82.3442857142857,-44.8428571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-09,185,121,203,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-15.18,-72.09,-37.07,-17.86,-71.9,-37.82,-6.99,-31.12,-65.01,0,0,0,-18.1114285714286,-80.8457142857143,-41.1942857142857,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-10,204,185,121,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-15.18,-72.09,-37.07,-5.78,-28.5,-63.08,0,0,0,-17.9128571428571,-80.51,-41.0628571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-11,368,204,185,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-19.9,-74.39,-43.55,-12.68,-42.86,-67.87,0,0,0,-17.68,-80.2557142857143,-41.0328571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-12,247,368,204,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-23.42,-75.85,-48.69,-8.19,-37.21,-67.23,0,0,0,-17.7228571428571,-80.11,-41.5842857142857,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-13,224,247,368,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-19.45,-75.69,-47.79,-8.92,-38.13,-68.46,0,0,1,-17.3228571428571,-79.92,-42.23,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-14,143,224,247,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,-3.31,-60.1,-13.92,-0.55,-35.37,-63.07,0,0,1,-16.0914285714286,-78.6328571428571,-41.3714285714286,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-15,70,143,224,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,-14.36,-70.65,-36.05,1.03,-25.1,-61.77,0,0,0,-16.1328571428571,-79.3542857142857,-43.3571428571429,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-16,139,70,143,-6.99,-65.01,-31.12,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,-13.3,-65.25,-23.47,1.39,-19.82,-60.55,0,0,0,-15.08,-78.5485714285714,-42.6528571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-17,209,139,70,-5.78,-63.08,-28.5,-6.99,-65.01,-31.12,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,-16.47,-69.55,-36.9,2.44,-21.91,-59.3,0,0,0,-14.0057142857143,-78.2385714285714,-43.3714285714286,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-18,202,209,139,-12.68,-67.87,-42.86,-5.78,-63.08,-28.5,-6.99,-65.01,-31.12,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-13.55,-70.31,-36.86,3.1,-26.71,-62.56,0,0,0,-13.4642857142857,-77.9985714285714,-44.2228571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-19,154,202,209,-8.19,-67.23,-37.21,-12.68,-67.87,-42.86,-5.78,-63.08,-28.5,-6.99,-65.01,-31.12,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-20.2,-73.37,-47.41,-0.94,-34.64,-64.65,0,0,0,-12.6985714285714,-77.5585714285714,-44.2728571428571,617594,"125.1",0.205,32.1,71834
"Boston",2020-06-20,189,154,202,-8.92,-68.46,-38.13,-8.19,-67.23,-37.21,-12.68,-67.87,-42.86,-5.78,-63.08,-28.5,-6.99,-65.01,-31.12,-3.6,-65.15,-27.82,-10.83,-66.68,-41.78,-20.62,-74.52,-53.21,-2.96,-41.45,-65.13,0,0,1,-11.0871428571429,-76.8571428571429,-42.9471428571429,617594,"125.1",0.205,32.1,71834
"Chicago",2020-06-06,842,842,1001,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,-4.96,-67.4,-12.38,-3.52,-66.65,-10.83,-18.23,-70,-18.83,-0.64,-63.91,-6.66,-20.73,-72.92,-41.23,7.81,-15.67,-58.91,0,0,1,-8.90428571428571,-77.4757142857143,-19.7757142857143,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-07,775,842,842,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,-4.96,-67.4,-12.38,-3.52,-66.65,-10.83,-18.23,-70,-18.83,-0.64,-63.91,-6.66,12.82,-0.73,-55.89,0,0,1,-5.18285714285714,-76.6485714285714,-15.5757142857143,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-08,681,775,842,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,-4.96,-67.4,-12.38,-3.52,-66.65,-10.83,-18.23,-70,-18.83,19.69,7.13,-56.77,0,0,0,-4.96142857142857,-77.8428571428571,-17.2342857142857,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-09,724,681,775,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,-4.96,-67.4,-12.38,-3.52,-66.65,-10.83,10.29,-6.58,-59.15,0,0,0,-1.76714285714286,-77.77,-15.93,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-10,536,724,681,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,-4.96,-67.4,-12.38,12.33,-1.4,-59.34,0,0,0,-1.1,-78.0042857142857,-16.0585714285714,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-11,672,536,724,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,-6.79,-69.04,-16.23,19.71,16.61,-58.71,0,0,0,0.671428571428571,-77.5785714285714,-14.0442857142857,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-12,522,672,536,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,-5.38,-70.24,-18,11.13,-3.96,-62.19,0,0,0,1.71142857142857,-77.2871428571429,-13.7857142857143,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-13,501,522,672,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,-2.08,-62.17,-14.27,9.56,-11.65,-59.79,0,0,1,3.59571428571429,-75.6685714285714,-13.4528571428571,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-14,521,501,522,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,5.32,-67.13,-11.83,20.09,9.75,-51.61,0,0,1,5.72428571428571,-74.7714285714286,-11.5185714285714,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-15,477,521,501,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,0.91,-72.27,-18.27,23.43,11.76,-53.94,0,0,0,7.77714285714286,-73.2914285714286,-8.81,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-16,587,477,521,10.29,-59.15,-6.58,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,4.13,-69.49,-9.7,25.33,21.16,-52.42,0,0,0,9.11714285714286,-71.4171428571429,-7.14,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-17,459,587,477,12.33,-59.34,-1.4,10.29,-59.15,-6.58,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,1.15,-68.29,-11.73,23.61,21.61,-53.31,0,0,0,10.2885714285714,-69.9671428571429,-5.95428571428571,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-18,623,459,587,19.71,-58.71,16.61,12.33,-59.34,-1.4,10.29,-59.15,-6.58,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,7.44,-64.42,1.72,26.38,23.59,-54.62,0,0,0,12.94,-68.5985714285714,-1.90571428571429,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-19,592,623,459,11.13,-62.19,-3.96,19.71,-58.71,16.61,12.33,-59.34,-1.4,10.29,-59.15,-6.58,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,0.49,-67,-14.42,22.47,15.68,-56.61,0,0,0,13.4671428571429,-68.28,-2.71714285714286,2695598,"588.7",0.206,34.9,57238
"Chicago",2020-06-20,547,592,623,9.56,-59.79,-11.65,11.13,-62.19,-3.96,19.71,-58.71,16.61,12.33,-59.34,-1.4,10.29,-59.15,-6.58,19.69,-56.77,7.13,12.82,-55.89,-0.73,7.81,-58.91,-15.67,10.44,-12.63,-59.36,0,0,1,14.7628571428571,-67.25,-2.32142857142857,2695598,"588.7",0.206,34.9,57238
"Cleveland",2020-06-06,56,56,73,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,34.24,-36.99,79.93,31.01,-41.27,69.69,5.5,-44.57,34.03,34.85,-22.49,80.71,12.27,-29.96,14.32,27.99,33.86,-21.73,0,0,1,26.1571428571429,-40.4742857142857,56.8357142857143,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-07,53,56,56,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,34.24,-36.99,79.93,31.01,-41.27,69.69,5.5,-44.57,34.03,34.85,-22.49,80.71,46.58,76.29,-15.15,0,0,1,29.3357142857143,-39.6614285714286,63.6671428571429,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-08,68,53,56,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,34.24,-36.99,79.93,31.01,-41.27,69.69,5.5,-44.57,34.03,43.84,72.67,-34.93,0,0,0,29.9128571428571,-42.0971428571429,61.2028571428571,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-09,40,68,53,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,34.24,-36.99,79.93,31.01,-41.27,69.69,45.92,71.94,-39.56,0,0,0,34.1828571428571,-41.6657142857143,66.1857142857143,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-10,91,40,68,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,34.24,-36.99,79.93,42,72,-33.91,0,0,0,34.7214285714286,-41.53,66.3114285714286,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-11,61,91,40,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,28.43,-42.93,58.86,47.64,76.75,-35.37,0,0,0,34.7714285714286,-41.6528571428571,63.23,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-12,71,61,91,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,15.86,-41.2,27.57,38.64,57.24,-35.5,0,0,0,35.0214285714286,-40.4671428571429,60.8,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-13,40,71,61,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,20.94,-23.91,32.74,32.6,33.05,-16.94,0,0,1,36.7542857142857,-37.6857142857143,61.6985714285714,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-14,44,40,71,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,34.52,-24.27,62.14,54.81,83.9,-16.97,0,0,1,40.4171428571429,-36.4342857142857,67.92,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-15,60,44,40,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,38.89,-39.54,63.46,49.23,68.99,-36.05,0,0,0,41.7485714285714,-37.9571428571429,69.4242857142857,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-16,63,60,44,45.92,-39.56,71.94,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,35.39,-41.55,68.91,53.23,87.34,-36.35,0,0,0,42.7528571428571,-37.96,70.6357142857143,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-17,80,63,60,42,-33.91,72,45.92,-39.56,71.94,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,34.78,-40.32,70.57,54.06,88.47,-38.08,0,0,0,43.6971428571429,-36.8685714285714,71.0771428571429,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-18,85,80,63,47.64,-35.37,76.75,42,-33.91,72,45.92,-39.56,71.94,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,34.59,-37.85,58.36,53.5,78.9,-38.51,0,0,0,45.5342857142857,-36.1614285714286,71.96,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-19,88,85,80,38.64,-35.5,57.24,47.64,-35.37,76.75,42,-33.91,72,45.92,-39.56,71.94,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,30.18,-34.63,41.85,47.78,62.82,-34.8,0,0,0,46.1128571428571,-35.8257142857143,71.8,383781,"213.6",0.352,36.3,29953
"Cleveland",2020-06-20,89,88,85,32.6,-16.94,33.05,38.64,-35.5,57.24,47.64,-35.37,76.75,42,-33.91,72,45.92,-39.56,71.94,43.84,-34.93,72.67,46.58,-15.15,76.29,27.99,-21.73,33.86,44.47,46.32,-18.5,0,0,1,46.4585714285714,-33.2985714285714,70.5428571428571,383781,"213.6",0.352,36.3,29953
"Denver",2020-06-06,142,142,198,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,-2.82,-54.09,2.72,-3.45,-52.93,4.95,-16.82,-60.56,-2.36,-10.29,-57.16,-24.86,-13.26,-54.18,-30.2,-5.09,-19.77,-50.21,0,0,1,-9.49857142857143,-61.9128571428571,-10.5057142857143,600158,"397",0.151,34.6,68377
"Denver",2020-06-07,69,142,142,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,-2.82,-54.09,2.72,-3.45,-52.93,4.95,-16.82,-60.56,-2.36,-10.29,-57.16,-24.86,15.67,10.75,-42.28,0,0,1,-6.72428571428571,-60.4014285714286,-5.89428571428571,600158,"397",0.151,34.6,68377
"Denver",2020-06-08,103,69,142,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,-2.82,-54.09,2.72,-3.45,-52.93,4.95,-16.82,-60.56,-2.36,9.12,21.94,-45.41,0,0,0,-4.58142857142857,-58.9942857142857,1.18142857142857,600158,"397",0.151,34.6,68377
"Denver",2020-06-09,108,103,69,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,-2.82,-54.09,2.72,-3.45,-52.93,4.95,3.2,10.19,-50.99,0,0,0,-2.08714285714286,-57.5628571428571,3.74142857142857,600158,"397",0.151,34.6,68377
"Denver",2020-06-10,97,108,103,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,-2.82,-54.09,2.72,11.32,17.53,-46.35,0,0,0,-0.952857142857143,-57.1185714285714,4.35714285714286,600158,"397",0.151,34.6,68377
"Denver",2020-06-11,82,97,108,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,-6.04,-51.83,2.43,6.73,15.02,-47.5,0,0,0,-0.712857142857143,-57.0157142857143,4.62285714285714,600158,"397",0.151,34.6,68377
"Denver",2020-06-12,114,82,97,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,-6.08,-50.95,-9.11,6.15,1.81,-46.42,0,0,0,0.0171428571428571,-57.01,3.55857142857143,600158,"397",0.151,34.6,68377
"Denver",2020-06-13,129,114,82,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,-7.73,-51.69,-17.11,2.95,-10.11,-45.72,0,0,1,0.158571428571429,-56.9042857142857,2.03571428571429,600158,"397",0.151,34.6,68377
"Denver",2020-06-14,65,129,114,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,6.16,-43.6,2.08,20.32,11.26,-38.66,0,0,1,3.50142857142857,-55.56,6.01571428571429,600158,"397",0.151,34.6,68377
"Denver",2020-06-15,92,65,129,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,4.71,-47.31,24.67,15.67,29.39,-41.17,0,0,0,3.92428571428571,-55.8185714285714,8.85285714285714,600158,"397",0.151,34.6,68377
"Denver",2020-06-16,67,92,65,3.2,-50.99,10.19,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,0.64,-50.54,15.56,14.2,23.38,-44.87,0,0,0,3.70857142857143,-56.3442857142857,6.78428571428571,600158,"397",0.151,34.6,68377
