"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Boston",2020-03-01,0,0,0,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,2.28,5.43,4.16,5.39,10.49,11.51,4.64,6.65,-1.09,4.15,4.25,20.21,9.29,8.35,22.98,9.92,-2.36,-3.77,0,0,1,4.95714285714286,5.73714285714286,11.2957142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-02,1,0,0,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,2.28,5.43,4.16,5.39,10.49,11.51,4.64,6.65,-1.09,4.15,4.25,20.21,5.8,3.9,-3.49,0,0,0,4.45714285714286,4.31714285714286,9.42285714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-03,0,1,0,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,2.28,5.43,4.16,5.39,10.49,11.51,4.64,6.65,-1.09,10.29,23.83,4.81,0,0,0,4.43571428571429,4.05428571428571,7.20857142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-04,0,0,1,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,2.28,5.43,4.16,5.39,10.49,11.51,2.13,-1.99,-2.39,0,0,0,4.27857142857143,3.66428571428571,7.99285714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-05,1,0,0,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,2.28,5.43,4.16,5.24,9.95,-0.85,0,0,0,4.51571428571429,3.06428571428571,7.12571428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-06,5,1,0,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,-0.17,3.28,-1.47,-0.06,-2.56,-8.37,0,0,0,4.80714285714286,2.98,6.65857142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-07,5,5,1,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,3.46,4.98,15.41,2.31,3.69,-10.59,0,0,1,6.09857142857143,3.03857142857143,8.48,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-08,14,5,5,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,5.66,-3.27,7.36,8.28,2.75,-6.33,0,0,1,7.02142857142857,1.78857142857143,5.94142857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-09,9,14,5,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,5.79,-1.59,9.87,8.44,21.83,-2.27,0,0,0,7.04142857142857,1.75714285714286,5.44714285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-10,50,9,14,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,4,2.41,4.71,0.03,2.94,-9.69,0,0,0,7.68428571428571,2.67142857142857,7.44142857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-11,0,50,9,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,3.54,3.92,4.4,-4.44,-8.27,-17.54,0,0,0,7.41714285714286,1.98571428571429,6.48428571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-12,14,0,50,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,7.05,6.29,5.44,-13.32,-24.86,-36.57,1,0,0,7.66,1.30428571428571,7.27714285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-13,16,14,0,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,4.32,4.84,0.89,-23.8,-42.03,-50.36,1,0,0,6.64428571428571,-0.79,6.13428571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-14,13,16,14,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,8.87,3.69,11.28,-27.36,-35.11,-52.46,1,0,1,6.35714285714286,-2.99428571428571,6.53428571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-15,26,13,16,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,9.92,-3.77,-2.36,-29.06,-42.68,-56.71,1,0,1,6.27285714285714,-4.42571428571429,5.31571428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-16,28,26,13,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,5.8,-3.49,3.9,-30.21,-49.14,-61.84,0,0,0,6.06142857142857,-4.21142857142857,8.77142857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-17,18,28,26,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,10.29,4.81,23.83,-44.46,-59.04,-69.35,0,0,0,5.23714285714286,-5.09714285714286,8.63428571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-18,31,18,28,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,2.13,-2.39,-1.99,-43.63,-52.3,-70.09,0,0,0,3.13285714285714,-8.29,4.04857142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-19,53,31,18,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,5.24,-0.85,9.95,-53.24,-70.92,-75.74,0,0,0,0.925714285714285,-13.1728571428571,0.781428571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-20,70,53,31,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-0.06,-8.37,-2.56,-52.13,-65.51,-78.33,0,0,0,-3.22285714285714,-20.2457142857143,-6.64428571428572,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-21,86,70,53,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,2.31,-10.59,3.69,-54.47,-67.95,-80.24,0,0,1,-7.12285714285714,-26.5442857142857,-11.2942857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-22,75,86,70,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,8.28,-6.33,2.75,-54.98,-70.12,-78.86,0,0,1,-11.6042857142857,-33.1328571428571,-17.9185714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-23,99,75,86,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,8.44,-2.27,21.83,-54.21,-70.19,-80.14,0,0,0,-17.1028571428571,-41.0628571428571,-25.3314285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-24,281,99,75,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,0.03,-9.69,2.94,-58.74,-66.23,-81.24,0,0,0,-24.66,-50.6457142857143,-36.8842857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-25,455,281,99,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-4.44,-17.54,-8.27,-62.08,-71.46,-81.94,0,0,0,-30.8971428571429,-59.2742857142857,-44.7757142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-26,386,455,281,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-13.32,-36.57,-24.86,-59.21,-65.66,-81.67,0,0,0,-37.8685714285714,-67.5885714285714,-53.7257142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-27,595,386,455,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-23.8,-50.36,-42.03,-59.2,-68.05,-83.3,0,0,0,-43.4128571428571,-73.5542857142857,-59.5328571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-28,685,595,386,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-27.36,-52.46,-35.11,-59.75,-71.21,-83.88,0,0,1,-47.7942857142857,-77.8228571428571,-63.2357142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-29,464,685,595,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-29.06,-56.71,-42.68,-64.71,-80.29,-82.68,0,0,1,-51.74,-81.5942857142857,-68.2371428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-30,574,464,685,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-30.21,-61.84,-49.14,-58.89,-71.54,-81.24,0,0,0,-55.3328571428571,-84.9414285714286,-72.1671428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-03-31,804,574,464,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-44.46,-69.35,-59.04,-57.87,-66,-81.42,0,0,0,-59.4085714285714,-87.7128571428571,-74.6085714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-01,806,804,574,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-43.63,-70.09,-52.3,-59.28,-70.25,-82.75,0,0,0,-61.9257142857143,-89.5114285714286,-76.3828571428571,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-02,904,806,804,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-53.24,-75.74,-70.92,-62.87,-75.94,-83.98,0,0,0,-64.1514285714286,-91.1657142857143,-78.2914285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-03,1070,904,806,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-52.13,-78.33,-65.51,-65.51,-81.06,-86.9,0,0,0,-65.0028571428571,-92.2457142857143,-77.8814285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-04,1011,1070,904,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-54.47,-80.24,-67.95,-61.11,-72.93,-84.95,0,0,1,-66.0914285714286,-93.0385714285714,-78.6957142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-05,654,1011,1070,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-54.98,-78.86,-70.12,-57.9,-68.76,-82.82,0,0,1,-67.5542857142857,-93.3871428571429,-80.4585714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-06,969,654,1011,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-54.21,-80.14,-70.19,-53.97,-60.18,-81.78,0,0,0,-68.1128571428572,-93.7271428571429,-80.6614285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-07,1087,969,654,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-58.74,-81.24,-66.23,-55.43,-61.2,-81.81,0,0,0,-68.6357142857143,-93.91,-80.0628571428572,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-08,1309,1087,969,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.08,-81.94,-71.46,-60.16,-69.92,-82.46,0,0,0,-68.7128571428571,-94.1257142857143,-80.6371428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-09,1593,1309,1087,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-59.21,-81.67,-65.66,-62.42,-76.51,-83.91,0,0,0,-68.8257142857143,-94.4171428571428,-81.2771428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-10,1640,1593,1309,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-59.2,-83.3,-68.05,-60.1,-75.96,-85.81,0,1,0,-69.7257142857143,-95.1642857142857,-83.4771428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-11,1368,1640,1593,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-59.75,-83.88,-71.21,-57.11,-72.61,-85.32,0,1,1,-69.9985714285714,-95.4,-84.1742857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-12,1996,1368,1640,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-64.71,-82.68,-80.29,-62.32,-70.85,-83.72,0,1,1,-69.7342857142857,-95.2485714285714,-83.8242857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-13,1109,1996,1368,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-58.89,-81.24,-71.54,-61.54,-76.63,-82.73,0,1,0,-68.2,-95.12,-80.9514285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-14,968,1109,1996,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-57.87,-81.42,-66,-51.86,-62.32,-81.89,0,0,0,-67.7057142857143,-95.2014285714286,-79.4742857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-15,1409,968,1109,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-59.28,-82.75,-70.25,-53.54,-66.22,-80.77,0,0,0,-68.0328571428571,-95.35,-80.0342857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-16,1836,1409,968,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-62.87,-83.98,-75.94,-55.87,-71.32,-84.47,0,0,0,-68.4814285714286,-95.5157142857143,-80.9285714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-17,1621,1836,1409,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-65.51,-86.9,-81.06,-56.2,-74.02,-85.43,0,0,0,-68.0857142857143,-95.7771428571429,-80.9314285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-18,1603,1621,1836,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-61.11,-84.95,-72.93,-62.94,-81.04,-85.88,0,0,1,-66.8857142857143,-95.5514285714286,-79.7242857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-19,1346,1603,1621,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-57.9,-82.82,-68.76,-45.46,-59.94,-81.12,0,0,1,-67.0585714285714,-95.3757142857143,-79.4271428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-20,1241,1346,1603,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-53.97,-81.78,-60.18,-50.53,-64.32,-81.78,0,0,0,-67.5785714285714,-95.3628571428571,-80.5514285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-21,1121,1241,1346,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-55.43,-81.81,-61.2,-54.96,-70.56,-82.04,0,0,0,-67.2771428571429,-95.3785714285714,-80.8571428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-22,1519,1121,1241,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-60.16,-82.46,-69.92,-53.01,-69.42,-82.22,0,0,0,-67.0071428571429,-95.23,-81.5742857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-23,2387,1519,1121,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-62.42,-83.91,-76.51,-49.99,-65.46,-82.64,0,0,0,-66.3942857142857,-95.5171428571429,-81.7742857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-24,3653,2387,1519,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-60.1,-85.81,-75.96,-58.1,-77.56,-86.01,0,0,0,-65.5057142857143,-95.7342857142857,-81.4185714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-25,1878,3653,2387,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-57.11,-85.32,-72.61,-47.37,-63.96,-83.95,0,0,1,-65.9114285714286,-95.7442857142857,-82.1442857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-26,1257,1878,3653,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-62.32,-83.72,-70.85,-54.74,-74.85,-83.39,0,0,1,-64.2471428571429,-95.1442857142857,-80.3342857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-27,1110,1257,1878,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-61.54,-82.73,-76.63,-54.29,-73.42,-82.16,0,0,0,-62.5628571428571,-94.8671428571429,-79.4014285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-28,1313,1110,1257,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-51.86,-81.89,-62.32,-48.38,-64.05,-80.79,0,0,0,-61.6228571428571,-94.7685714285714,-78.5342857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-29,1461,1313,1110,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-53.54,-80.77,-66.22,-46.48,-61,-80.75,0,0,0,-61.7871428571429,-94.8157142857143,-79.5485714285714,4873019,"125.1",0.205,32.1,71834
"Boston",2020-04-30,1485,1461,1313,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-55.87,-84.47,-71.32,-51.62,-69.58,-83.2,0,0,0,-61.28,-95.0828571428572,-79.44,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-01,1595,1485,1461,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-56.2,-85.43,-74.02,-52.87,-72.11,-84.53,0,0,0,-61.5985714285714,-95.3028571428571,-80.3314285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-02,1411,1595,1485,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-62.94,-85.88,-81.04,-43.51,-61.44,-83.22,0,0,1,-60.3371428571429,-95.0914285714286,-78.8942857142857,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-03,904,1411,1595,-54.74,-83.39,-74.85,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-45.46,-81.12,-59.94,-34.26,-50.95,-77.62,0,0,1,-59.1657142857143,-94.7357142857143,-78.01,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-04,998,904,1411,-54.29,-82.16,-73.42,-54.74,-83.39,-74.85,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-50.53,-81.78,-64.32,-41.1,-55.47,-78.11,0,0,0,-60.4271428571429,-94.8842857142857,-79.9357142857143,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-05,894,998,904,-48.38,-80.79,-64.05,-54.29,-82.16,-73.42,-54.74,-83.39,-74.85,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-54.96,-82.04,-70.56,-39.85,-56.27,-78.02,0,0,0,-60.12,-94.7428571428571,-79.8971428571429,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-06,1342,894,998,-46.48,-80.75,-61,-48.38,-80.79,-64.05,-54.29,-82.16,-73.42,-54.74,-83.39,-74.85,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-53.01,-82.22,-69.42,-42.06,-59.6,-79.37,0,0,0,-58.9085714285714,-94.5585714285714,-78.5314285714286,4873019,"125.1",0.205,32.1,71834
"Boston",2020-05-07,1206,1342,894,-51.62,-83.2,-69.58,-46.48,-80.75,-61,-48.38,-80.79,-64.05,-54.29,-82.16,-73.42,-54.74,-83.39,-74.85,-47.37,-83.95,-63.96,-58.1,-86.01,-77.56,-49.99,-82.64,-65.46,-42.74,-60.35,-79.74,0,0,0,-58.71,-94.6985714285714,-78.5542857142857,4873019,"125.1",0.205,32.1,71834
