"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Indianapolis",2020-06-19,62,0.5,50,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,30.93,-32.08,50.16,34.44,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,44.28,52.48,-22.47,0,0,0,36.92,-29.6614285714286,48.5171428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-20,53,62,0.5,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,30.93,-32.08,50.16,34.44,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,36.71,19.86,-15.7,0,0,1,37.2871428571429,-29.5814285714286,46.9185714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-21,77,53,62,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,30.93,-32.08,50.16,34.44,-25.77,57.05,37.32,-24.17,39.53,34.44,32.31,-21.97,0,0,1,39.6785714285714,-29.1757142857143,52.8257142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-22,28,77,53,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,30.93,-32.08,50.16,34.44,-25.77,57.05,39.97,66.97,-25.63,0,0,0,40.2157142857143,-29.4085714285714,56.8885714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-23,55,28,77,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,30.93,-32.08,50.16,45.49,80.84,-24.15,0,0,0,41.1628571428571,-29.6557142857143,59.2042857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-24,47,55,28,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,29.93,-27.92,50.88,44.12,81.02,-29.51,0,0,0,42.4085714285714,-28.3728571428571,61.7585714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-25,76,47,55,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,39,-23.06,64.12,49.47,80.11,-21.93,0,0,0,44.5542857142857,-27.0242857142857,63.8942857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-26,96,76,47,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,33.77,-25.37,41.55,47.19,58.33,-18.46,0,0,0,45.3085714285714,-26.94,62.2314285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-27,126,96,76,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,27.93,-23.89,11.98,34.79,16.43,-23.84,0,0,1,45.7285714285714,-25.5585714285714,59.1328571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-28,81,126,96,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.43,-21.97,54.51,51.45,63.32,-15.75,0,0,1,46.6585714285714,-25.2842857142857,62.0371428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-29,83,81,126,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,41.08,-25.8,67.97,44.57,65.41,-23.86,0,0,0,46.0214285714286,-25.8071428571429,63.8171428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-06-30,89,83,81,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,41.07,-27.5,73.26,48.78,78.42,-21.63,0,0,0,46.6514285714286,-25.5714285714286,65.6557142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-01,104,89,83,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,39.65,-23.1,68.04,49.94,81.36,-20.23,0,0,0,47.0871428571429,-25.8585714285714,66.7642857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-02,87,104,89,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,44.95,-18.48,65.83,57.03,82.29,-17.42,0,0,0,48.49,-25.6914285714286,68.4885714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-03,150,87,104,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,44.28,-22.47,52.48,29.23,42.7,-23.42,0,1,0,48.81,-25.6885714285714,67.4171428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-04,96,150,87,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,36.71,-15.7,19.86,7.85,-2.96,-28.81,0,1,1,47.4542857142857,-25.8842857142857,62.2671428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-05,148,96,150,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,34.44,-21.97,32.31,43.36,48.09,-23.1,0,1,1,49.56,-25.8914285714286,68.4757142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-06,98,148,96,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,39.97,-25.63,66.97,50.54,95.86,-16.35,0,0,0,51.0071428571429,-26.1614285714286,73.2042857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-07,89,98,148,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,45.49,-24.15,80.84,52.04,87.91,-18.84,0,0,0,52.2657142857143,-25.59,74.84,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-08,87,89,98,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,44.12,-29.51,81.02,49.61,84.32,-22.27,0,0,0,52.9014285714286,-25.03,74.9142857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-09,114,87,89,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,49.47,-21.93,80.11,56.52,87.22,-11.23,0,0,0,54.7457142857143,-23.3028571428571,75.0957142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-10,209,114,87,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,47.19,-18.46,58.33,51.95,74.26,-16.81,0,0,0,51.8542857142857,-23.5157142857143,69.7514285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-11,190,209,114,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,34.79,-23.84,16.43,49.47,40.45,-15.38,0,0,1,46.2342857142857,-24.9942857142857,60.9957142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-12,111,190,209,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,51.45,-15.75,63.32,62.3,71.43,-16.85,0,0,1,47.4585714285714,-24.8885714285714,65.5185714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-13,86,111,190,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,44.57,-23.86,65.41,50.08,78.28,-20.76,0,0,0,47.3285714285714,-24.9742857142857,70.1671428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-14,172,86,111,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,48.78,-21.63,78.42,53.11,85.43,-21.14,0,0,0,48.3957142857143,-24.2571428571429,73.3814285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-15,163,172,86,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,49.94,-20.23,81.36,51.01,78.39,-22.86,0,0,0,48.5142857142857,-24.3485714285714,74.2242857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-16,161,163,172,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,57.03,-17.42,82.29,51.7,71.74,-16.04,0,0,0,49.4542857142857,-23.0628571428571,75.0614285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-17,214,161,163,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,29.23,-23.42,42.7,52.67,71.85,-17.55,0,0,0,48.7285714285714,-22.9757142857143,73.9142857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-18,244,214,161,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,7.85,-28.81,-2.96,53.73,53.33,-8.69,0,0,1,51.62,-21.8271428571429,73.5928571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-19,245,244,214,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,43.36,-23.1,48.09,54.8,56.92,-21.37,0,0,1,59.3985714285714,-20.1185714285714,84.22,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-20,150,245,244,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,50.54,-16.35,95.86,48.41,72.47,-23.06,0,0,0,60.3585714285714,-19.7842857142857,88.5328571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-21,248,150,245,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,52.04,-18.84,87.91,47.31,73,-23.74,0,0,0,60.7257142857143,-20.4685714285714,87.0428571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-22,191,248,150,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,49.61,-22.27,84.32,41.12,65.99,-26.64,0,0,0,60.5785714285714,-21.0428571428571,85.6828571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-23,284,191,248,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,56.52,-11.23,87.22,52.73,83.08,-16.99,0,0,0,60.8771428571429,-20.1528571428571,83.8857142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-24,298,284,191,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.95,-16.81,74.26,53.14,71.06,-19.44,0,0,0,60.3271428571429,-21.0557142857143,81.69,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-25,274,298,284,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,49.47,-15.38,40.45,51.89,43.2,-13.12,0,0,1,60.5814285714286,-19.8957142857143,78.7,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-26,262,274,298,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,62.3,-16.85,71.43,62.65,72.82,-8.96,0,0,1,61.3428571428571,-20.7514285714286,81.0528571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-27,188,262,274,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,50.08,-20.76,78.28,43.67,59.62,-24.4,0,0,0,59.3585714285714,-21.6385714285714,81.2014285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-28,255,188,262,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,53.11,-21.14,85.43,56.62,78.27,-19.43,0,0,0,58.9628571428571,-22.0642857142857,80.4471428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-29,224,255,188,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,51.01,-22.86,78.39,47.74,77.15,-24.34,0,0,0,57.25,-22.85,77.67,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-30,286,224,255,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,51.7,-16.04,71.74,41.27,52.93,-30.95,0,0,0,57.4957142857143,-22.0114285714286,78.34,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-07-31,297,286,224,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,52.67,-17.55,71.85,41.42,54.45,-24.8,0,0,0,57.7014285714286,-22.4971428571429,78.2428571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-01,273,297,286,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,53.73,-8.69,53.33,33.79,27.15,-26.77,0,0,1,57.59,-21.8642857142857,74.15,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-02,238,273,297,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,54.8,-21.37,56.92,52.94,66.89,-21.32,0,0,1,58.8642857142857,-21.9028571428571,76.9342857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-03,215,238,273,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,48.41,-23.06,72.47,47.54,71.17,-24.4,0,0,0,57.2742857142857,-22.3357142857143,77.32,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-04,306,215,238,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,47.31,-23.74,73,49.57,86.65,-23.45,0,0,0,58.4471428571429,-21.8171428571429,78.1485714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-05,212,306,215,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,41.12,-26.64,65.99,42.78,79.57,-22.46,0,0,0,58.5085714285714,-21.9028571428571,78.7414285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-06,346,212,306,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,52.73,-16.99,83.08,46.84,73.5,-23.16,0,0,0,58.53,-22.5185714285714,76.8757142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-07,343,346,212,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,53.14,-19.44,71.06,45.98,59.82,-21.26,0,0,0,56.9142857142857,-23.6342857142857,72.7857142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-08,374,343,346,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,51.89,-13.12,43.2,43.53,31.24,-20.39,0,0,1,54.15,-24.6814285714286,66.5128571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-09,307,374,343,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,62.65,-8.96,72.82,53.27,60.01,-20.84,0,0,1,54.3,-25.8528571428571,69.8971428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-10,205,307,374,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,43.67,-24.4,59.62,37.7,61.55,-30.12,0,0,0,52.1414285714286,-28.0585714285714,69.6614285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-11,293,205,307,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,56.62,-19.43,78.27,44.64,78.69,-25.05,0,0,0,52.9842857142857,-27.9228571428571,73.5228571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-12,243,293,205,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,47.74,-24.34,77.15,41.18,69.81,-26.99,0,0,0,51.0071428571429,-28.3557142857143,73.7085714285714,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-13,252,243,293,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,41.27,-30.95,52.93,45.18,71.43,-24.71,0,0,0,50.8785714285714,-28.1871428571429,73.1871428571428,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-14,308,252,243,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,41.42,-24.8,54.45,45.4,61.82,-19.93,0,0,0,51.5514285714286,-26.8028571428571,74.1714285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-15,262,308,252,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,33.79,-26.77,27.15,48.41,46.53,-20.06,0,0,1,51.8528571428571,-26.1728571428571,70.8557142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-16,216,262,308,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,52.94,-21.32,66.89,54.31,71.4,-24.86,0,0,1,54.6357142857143,-25.3257142857143,75.55,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-17,119,216,262,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,47.54,-24.4,71.17,44.43,73.15,-28.34,0,0,0,52.4585714285714,-26.5828571428571,74.7871428571429,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-18,350,119,216,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,49.57,-23.45,86.65,42.4,75.35,-29.78,0,0,0,52.0442857142857,-26.6757142857143,75.8614285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-19,171,350,119,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,42.78,-22.46,79.57,43.58,77.07,-30.58,0,0,0,50.8457142857143,-27.1814285714286,73.4557142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-20,254,171,350,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,46.84,-23.16,73.5,46.16,76.71,-18.99,0,0,0,51.1885714285714,-27.5028571428571,72.2928571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-21,274,254,171,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.98,-21.26,59.82,48.01,70.24,-20.51,0,0,0,50.9828571428571,-27.0414285714286,70.6242857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-22,273,274,254,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,43.53,-20.39,31.24,45.48,41.3,-16.31,0,0,1,51.33,-26.87,68.7257142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-23,165,273,274,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,53.27,-20.84,60.01,47.96,64.32,-14.29,0,0,1,52.87,-27.5085714285714,74.4628571428571,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-24,389,165,273,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,37.7,-30.12,61.55,37.25,60.48,-27.92,0,0,0,51.6071428571429,-28.58,76.34,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-25,235,389,165,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,44.64,-25.05,78.69,41.59,64.81,-27.99,0,0,0,52.2785714285714,-28.5314285714286,78.3114285714286,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-26,262,235,389,43.58,-30.58,77.07,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,41.18,-26.99,69.81,43.04,62.74,-30.41,0,0,0,52.1271428571429,-29.3214285714286,78.08,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-27,328,262,235,46.16,-18.99,76.71,43.58,-30.58,77.07,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,45.18,-24.71,71.43,45.78,62.88,-33.4,0,0,0,52.8385714285714,-28.1785714285714,79.0657142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-28,234,328,262,48.01,-20.51,70.24,46.16,-18.99,76.71,43.58,-30.58,77.07,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,45.4,-19.93,61.82,65.86,95.32,-26.31,0,0,0,53.2428571428571,-27.5785714285714,78.8957142857143,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-29,289,234,328,45.48,-16.31,41.3,48.01,-20.51,70.24,46.16,-18.99,76.71,43.58,-30.58,77.07,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,48.41,-20.06,46.53,61.64,108.01,-30.02,0,0,1,53.2542857142857,-27.0614285714286,75.9642857142857,2074537,15615,0.201,34.3,47678
"Indianapolis",2020-08-30,227,289,234,47.96,-14.29,64.32,45.48,-16.31,41.3,48.01,-20.51,70.24,46.16,-18.99,76.71,43.58,-30.58,77.07,42.4,-29.78,75.35,44.43,-28.34,73.15,54.31,-24.86,71.4,17.98,40.61,-41.9,0,0,1,53.19,-26.2371428571429,78.5057142857143,2074537,15615,0.201,34.3,47678
