"","City","date","newCases","casesTminus1","casesTminus2","g_retail","g_grocery","g_parks","g_transit","g_workplaces","g_residential","g_retailMinus7","g_groceryMinus7","g_parksMinus7","g_transitMinus7","g_workplacesMinus7","g_residentialMinus7","g_retailMinus8","g_groceryMinus8","g_parksMinus8","g_transitMinus8","g_workplacesMinus8","g_residentialMinus8","g_retailMinus9","g_groceryMinus9","g_parksMinus9","g_transitMinus9","g_workplacesMinus9","g_residentialMinus9","g_retailMinus10","g_groceryMinus10","g_parksMinus10","g_transitMinus10","g_workplacesMinus10","g_residentialMinus10","g_retailMinus11","g_groceryMinus11","g_parksMinus11","g_transitMinus11","g_workplacesMinus11","g_residentialMinus11","g_retailMinus12","g_groceryMinus12","g_parksMinus12","g_transitMinus12","g_workplacesMinus12","g_residentialMinus12","g_retailMinus13","g_groceryMinus13","g_parksMinus13","g_transitMinus13","g_workplacesMinus13","g_residentialMinus13","g_retailMinus14","g_groceryMinus14","g_parksMinus14","g_transitMinus14","g_workplacesMinus14","g_residentialMinus14","a_drivingMinus7","a_transitMinus7","a_walkingMinus7","a_drivingMinus8","a_transitMinus8","a_walkingMinus8","a_drivingMinus9","a_transitMinus9","a_walkingMinus9","a_drivingMinus10","a_transitMinus10","a_walkingMinus10","a_drivingMinus11","a_transitMinus11","a_walkingMinus11","a_drivingMinus12","a_transitMinus12","a_walkingMinus12","a_drivingMinus13","a_transitMinus13","a_walkingMinus13","a_drivingMinus14","a_transitMinus14","a_walkingMinus14","a_driving","a_walking","a_transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"624","Toronto",2020-03-15,55,61,54,-20,11,38,-25,-10,4,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,4,10,24,2,-1,1,3,5,3,0,2,0,-2,3,-4,1,3,0,0,6,2,0,3,0,5,12,28,4,4,-1,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,12.22,8.03,21.79,7.53,4.56,14.54,12.67,1.93,8.31,6.87,1.69,11.25,10.69,6.92,21.59,-24.46,-17.62,-33.84,1,0,1,9.91428571428571,4.29857142857143,19.2757142857143,5928040,5906,0.113,39.4,64023.37229
"625","Toronto",2020-03-16,79,55,61,-23,19,-4,-45,-37,13,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,4,10,24,2,-1,1,3,5,3,0,2,0,-2,3,-4,1,3,0,0,6,2,0,3,0,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,12.22,8.03,21.79,7.53,4.56,14.54,12.67,1.93,8.31,6.87,1.69,11.25,-29.46,-34.2,-50.42,0,0,0,9.05857142857143,3.44428571428571,19.3414285714286,5928040,5906,0.113,39.4,64023.37229
"626","Toronto",2020-03-17,102,79,55,-39,7,-4,-54,-46,17,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,4,10,24,2,-1,1,3,5,3,0,2,0,-2,3,-4,1,3,0,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,12.22,8.03,21.79,7.53,4.56,14.54,12.67,1.93,8.31,-40.6,-49.55,-61.9,0,0,0,8.48571428571429,2.28428571428571,17.8842857142857,5928040,5906,0.113,39.4,64023.37229
"627","Toronto",2020-03-18,92,102,79,-45,-5,-12,-58,-52,21,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,4,10,24,2,-1,1,3,5,3,0,2,0,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,12.22,8.03,21.79,7.53,4.56,14.54,-46.74,-54.9,-65.87,0,0,0,6.12142857142857,0.965714285714286,16.22,5928040,5906,0.113,39.4,64023.37229
"628","Toronto",2020-03-19,84,92,102,-48,-4,-3,-61,-54,22,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,4,10,24,2,-1,1,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,12.22,8.03,21.79,-49.53,-55.94,-69.91,0,0,0,3.92142857142857,-2.27142857142857,12.6571428571429,5928040,5906,0.113,39.4,64023.37229
"629","Toronto",2020-03-20,83,84,92,-53,-12,-17,-62,-57,24,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-4,-1,-4,-3,2,1,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-2.35,-5.43,-1.02,-56.57,-63.34,-73.11,0,0,0,-0.82,-7.82,5.94285714285714,5928040,5906,0.113,39.4,64023.37229
"630","Toronto",2020-03-21,75,83,84,-56,-16,16,-56,-39,14,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,7,8,50,8,7,-1,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,7.02,4.46,18.15,-59.2,-65.65,-72.03,0,0,1,-4.35571428571429,-12.0428571428571,1.97428571428571,5928040,5906,0.113,39.4,64023.37229
"631","Toronto",2020-03-22,54,75,83,-60,-27,-10,-60,-43,12,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,8,9,102,8,3,-1,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,14.75,7.93,40.32,-57.46,-57.22,-70.29,0,0,1,-8.85285714285714,-17.5142857142857,-3.13571428571429,5928040,5906,0.113,39.4,64023.37229
"632","Toronto",2020-03-23,103,54,75,-56,-22,-52,-69,-62,25,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,1,5,48,-3,1,1,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,4.7,0.94,22.05,-58.05,-65.15,-75.19,0,0,0,-15.1685714285714,-25.85,-13.7814285714286,5928040,5906,0.113,39.4,64023.37229
"633","Toronto",2020-03-24,84,103,54,-56,-18,-11,-69,-63,25,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-2,2,0,-5,0,1,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,2.86,-6.43,1.05,-58.04,-63.64,-77.61,0,0,0,-21.64,-34.8271428571429,-24.01,5928040,5906,0.113,39.4,64023.37229
"634","Toronto",2020-03-25,87,84,103,-62,-29,-5,-72,-67,28,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-2,5,-2,-6,-1,2,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-3.88,-7.3,-3.34,-62.39,-64.06,-79.25,0,0,0,-28.7257142857143,-43.3185714285714,-32.0028571428571,5928040,5906,0.113,39.4,64023.37229
"635","Toronto",2020-03-26,106,87,84,-63,-28,-20,-72,-67,29,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-1,30,4,-8,-1,2,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-7.87,-18.1,-10.4,-63.39,-65.93,-80.89,0,0,0,-35.2471428571429,-52.2628571428572,-39.5171428571429,5928040,5906,0.113,39.4,64023.37229
"636","Toronto",2020-03-27,99,106,87,-62,-27,1,-70,-67,29,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-9,40,-13,-18,-9,5,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-20.97,-30.81,-25.21,-64.44,-66.58,-81.64,0,0,0,-42.2042857142857,-60.1214285714286,-47.08,5928040,5906,0.113,39.4,64023.37229
"637","Toronto",2020-03-28,104,99,106,-67,-34,-43,-68,-51,18,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-17,23,1,-23,-3,4,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-27.1,-34.99,-28.8,-68.9,-75.19,-81.55,0,0,1,-47.6657142857143,-66.01,-52.8571428571429,5928040,5906,0.113,39.4,64023.37229
"638","Toronto",2020-03-29,93,104,99,-66,-38,-10,-66,-51,14,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-20,11,38,-25,-10,4,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-24.46,-33.84,-17.62,-62.59,-58.45,-76.83,0,0,1,-52.0028571428571,-71.0528571428571,-56.9171428571429,5928040,5906,0.113,39.4,64023.37229
"639","Toronto",2020-03-30,109,93,104,-64,-35,-46,-74,-69,28,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-23,19,-4,-45,-37,13,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-29.46,-50.42,-34.2,-61.28,-65.62,-79.53,0,0,0,-56.8014285714286,-76.96,-63.7071428571429,5928040,5906,0.113,39.4,64023.37229
"640","Toronto",2020-03-31,117,109,93,-61,-27,-41,-72,-69,27,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-39,7,-4,-54,-46,17,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-40.6,-61.9,-49.55,-61.03,-67.1,-79.8,0,0,0,-60.8842857142857,-80.8442857142857,-67.9128571428571,5928040,5906,0.113,39.4,64023.37229
"641","Toronto",2020-04-01,169,117,109,-60,-28,-9,-72,-69,28,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-45,-5,-12,-58,-52,21,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-46.74,-65.87,-54.9,-60.71,-60.44,-80.26,0,0,0,-63.9971428571429,-83.3228571428571,-69.9857142857143,5928040,5906,0.113,39.4,64023.37229
"642","Toronto",2020-04-02,160,169,117,-61,-27,-11,-73,-68,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-48,-4,-3,-61,-54,22,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-49.53,-69.91,-55.94,-61.4,-61.86,-81.14,0,0,0,-66.3757142857143,-85.4685714285714,-71.5614285714286,5928040,5906,0.113,39.4,64023.37229
"643","Toronto",2020-04-03,163,160,169,-64,-30,-40,-73,-68,30,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-53,-12,-17,-62,-57,24,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-56.57,-73.11,-63.34,-64.56,-70.03,-83.27,0,0,0,-68.5057142857143,-87.1442857142857,-73.0814285714286,5928040,5906,0.113,39.4,64023.37229
"644","Toronto",2020-04-04,137,163,160,-65,-32,-29,-67,-51,18,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-56,-16,16,-56,-39,14,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-59.2,-72.03,-65.65,-66.59,-70.04,-82.38,0,0,1,-70.2671428571429,-88.35,-74.7742857142857,5928040,5906,0.113,39.4,64023.37229
"645","Toronto",2020-04-05,109,137,163,-67,-36,-11,-67,-52,14,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-60,-27,-10,-60,-43,12,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-57.46,-70.29,-57.22,-62.45,-56.37,-78.54,0,0,1,-70.7514285714286,-89.0357142857143,-73.7457142857143,5928040,5906,0.113,39.4,64023.37229
"646","Toronto",2020-04-06,161,109,137,-63,-31,-15,-74,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-56,-22,-52,-69,-62,25,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-58.05,-75.19,-65.15,-59.69,-58.6,-81.29,0,0,0,-71.2971428571429,-90.3557142857143,-74.9457142857143,5928040,5906,0.113,39.4,64023.37229
"647","Toronto",2020-04-07,161,161,109,-64,-29,-29,-74,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-56,-18,-11,-69,-63,25,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-58.04,-77.61,-63.64,-60.87,-65.65,-82.94,0,0,0,-71.7228571428571,-91.0142857142857,-75.2242857142857,5928040,5906,0.113,39.4,64023.37229
"648","Toronto",2020-04-08,162,161,161,-62,-25,-14,-73,-70,28,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-62,-29,-5,-72,-67,28,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-62.39,-79.25,-64.06,-60,-61.25,-82.85,0,0,0,-72.1042857142857,-91.3928571428571,-74.7671428571429,5928040,5906,0.113,39.4,64023.37229
"649","Toronto",2020-04-09,172,162,161,-56,-10,-39,-72,-70,28,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-63,-28,-20,-72,-67,29,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-63.39,-80.89,-65.93,-56.87,-65.52,-83.45,0,0,0,-71.9628571428571,-91.6628571428571,-74.4528571428571,5928040,5906,0.113,39.4,64023.37229
"650","Toronto",2020-04-10,208,172,162,-84,-71,-38,-84,-88,39,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-62,-27,1,-70,-67,29,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-64.44,-81.64,-66.58,-72.91,-75.54,-86.5,0,0,0,-72.13,-92.0028571428571,-75.0385714285714,5928040,5906,0.113,39.4,64023.37229
"651","Toronto",2020-04-11,168,208,172,-64,-23,-27,-65,-53,18,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-67,-34,-43,-68,-51,18,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-68.9,-81.55,-75.19,-63.77,-70.73,-83,0,0,1,-72.4371428571429,-92.1085714285714,-75.5328571428571,5928040,5906,0.113,39.4,64023.37229
"652","Toronto",2020-04-12,193,168,208,-82,-69,-21,-72,-58,16,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-66,-38,-10,-66,-51,14,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.59,-76.83,-58.45,-65.46,-62.73,-81.3,0,0,1,-71.5157142857143,-91.6785714285714,-72.8442857142857,5928040,5906,0.113,39.4,64023.37229
"653","Toronto",2020-04-13,250,193,168,-67,-34,-55,-78,-73,30,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-64,-35,-46,-74,-69,28,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-61.28,-79.53,-65.62,-62.62,-69.28,-82.31,0,0,0,-71.1014285714286,-92.3157142857143,-72.8657142857143,5928040,5906,0.113,39.4,64023.37229
"654","Toronto",2020-04-14,265,250,193,-62,-25,-39,-74,-69,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-61,-27,-41,-72,-69,27,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-61.03,-79.8,-67.1,-57.63,-65.21,-81.89,0,0,0,-71.0428571428571,-92.8028571428571,-72.87,5928040,5906,0.113,39.4,64023.37229
"655","Toronto",2020-04-15,300,265,250,-63,-30,-44,-75,-70,29,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-60,-28,-9,-72,-69,28,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-60.71,-80.26,-60.44,-57.81,-66.77,-82.31,0,0,0,-70.8957142857143,-93.2385714285714,-72.0342857142857,5928040,5906,0.113,39.4,64023.37229
"656","Toronto",2020-04-16,218,300,265,-64,-28,-42,-75,-69,30,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-61,-27,-11,-73,-68,29,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-61.4,-81.14,-61.86,-57.99,-68.46,-83.52,0,0,0,-70.3471428571429,-93.6942857142857,-72.76,5928040,5906,0.113,39.4,64023.37229
"657","Toronto",2020-04-17,285,218,300,-65,-30,-42,-73,-69,31,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-64,-30,-40,-73,-68,30,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-64.56,-83.27,-70.03,-60.4,-69.03,-83.93,0,0,0,-71.9914285714286,-94.46,-74.7142857142857,5928040,5906,0.113,39.4,64023.37229
"658","Toronto",2020-04-18,248,285,218,-65,-29,-13,-64,-48,17,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65,-32,-29,-67,-51,18,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-66.59,-82.38,-70.04,-59.8,-66.43,-82.06,0,0,1,-71.8785714285714,-94.4214285714286,-74.8142857142857,5928040,5906,0.113,39.4,64023.37229
"659","Toronto",2020-04-19,142,248,285,-69,-41,-38,-68,-49,15,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-67,-36,-11,-67,-52,14,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-62.45,-78.54,-56.37,-57.06,-60.84,-78.94,0,0,1,-71.7171428571429,-94.2671428571429,-73.77,5928040,5906,0.113,39.4,64023.37229
"660","Toronto",2020-04-20,230,142,248,-62,-30,-16,-73,-68,27,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-63,-31,-15,-74,-69,27,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-59.69,-81.29,-58.6,-52.23,-56.5,-79.51,0,0,0,-71.7414285714286,-94.8057142857143,-75.6142857142857,5928040,5906,0.113,39.4,64023.37229
