,date,all_cases,all_deaths,geoid,display_name,population,length
48,2020-05-05,125,5,34060,"Morgantown, WV",140259,80
49,2020-05-06,125,5,34060,"Morgantown, WV",140259,80
50,2020-05-07,125,5,34060,"Morgantown, WV",140259,80
51,2020-05-08,126,5,34060,"Morgantown, WV",140259,80
52,2020-05-09,128,5,34060,"Morgantown, WV",140259,80
53,2020-05-10,127,5,34060,"Morgantown, WV",140259,80
54,2020-05-11,128,5,34060,"Morgantown, WV",140259,80
55,2020-05-12,128,5,34060,"Morgantown, WV",140259,80
56,2020-05-13,129,5,34060,"Morgantown, WV",140259,80
57,2020-05-14,129,5,34060,"Morgantown, WV",140259,80
58,2020-05-15,130,5,34060,"Morgantown, WV",140259,80
59,2020-05-16,131,5,34060,"Morgantown, WV",140259,80
60,2020-05-17,131,5,34060,"Morgantown, WV",140259,80
61,2020-05-18,131,5,34060,"Morgantown, WV",140259,80
62,2020-05-19,133,5,34060,"Morgantown, WV",140259,80
63,2020-05-20,134,5,34060,"Morgantown, WV",140259,80
64,2020-05-21,139,5,34060,"Morgantown, WV",140259,80
65,2020-05-22,140,5,34060,"Morgantown, WV",140259,80
66,2020-05-23,144,5,34060,"Morgantown, WV",140259,80
67,2020-05-24,144,5,34060,"Morgantown, WV",140259,80
68,2020-05-25,150,6,34060,"Morgantown, WV",140259,80
69,2020-05-26,151,6,34060,"Morgantown, WV",140259,80
70,2020-05-27,153,6,34060,"Morgantown, WV",140259,80
71,2020-05-28,158,6,34060,"Morgantown, WV",140259,80
72,2020-05-29,158,6,34060,"Morgantown, WV",140259,80
73,2020-05-30,158,6,34060,"Morgantown, WV",140259,80
74,2020-05-31,158,7,34060,"Morgantown, WV",140259,80
75,2020-06-01,161,7,34060,"Morgantown, WV",140259,80
76,2020-06-02,159,7,34060,"Morgantown, WV",140259,80
77,2020-06-03,159,7,34060,"Morgantown, WV",140259,80
78,2020-06-04,162,7,34060,"Morgantown, WV",140259,80
79,2020-06-05,164,7,34060,"Morgantown, WV",140259,80
0,2020-03-12,1,0,34100,"Morristown, TN",118581,86
1,2020-03-13,1,0,34100,"Morristown, TN",118581,86
2,2020-03-14,1,0,34100,"Morristown, TN",118581,86
3,2020-03-15,1,0,34100,"Morristown, TN",118581,86
4,2020-03-16,1,0,34100,"Morristown, TN",118581,86
5,2020-03-17,1,0,34100,"Morristown, TN",118581,86
6,2020-03-18,1,0,34100,"Morristown, TN",118581,86
7,2020-03-19,2,0,34100,"Morristown, TN",118581,86
8,2020-03-20,3,0,34100,"Morristown, TN",118581,86
9,2020-03-21,4,0,34100,"Morristown, TN",118581,86
10,2020-03-22,4,0,34100,"Morristown, TN",118581,86
11,2020-03-23,6,0,34100,"Morristown, TN",118581,86
12,2020-03-24,6,0,34100,"Morristown, TN",118581,86
13,2020-03-25,6,0,34100,"Morristown, TN",118581,86
14,2020-03-26,7,0,34100,"Morristown, TN",118581,86
15,2020-03-27,7,0,34100,"Morristown, TN",118581,86
16,2020-03-28,7,0,34100,"Morristown, TN",118581,86
17,2020-03-29,7,0,34100,"Morristown, TN",118581,86
18,2020-03-30,8,0,34100,"Morristown, TN",118581,86
19,2020-03-31,9,0,34100,"Morristown, TN",118581,86
20,2020-04-01,9,0,34100,"Morristown, TN",118581,86
21,2020-04-02,9,0,34100,"Morristown, TN",118581,86
22,2020-04-03,10,0,34100,"Morristown, TN",118581,86
23,2020-04-04,10,0,34100,"Morristown, TN",118581,86
24,2020-04-05,11,0,34100,"Morristown, TN",118581,86
25,2020-04-06,14,0,34100,"Morristown, TN",118581,86
26,2020-04-07,16,0,34100,"Morristown, TN",118581,86
27,2020-04-08,16,0,34100,"Morristown, TN",118581,86
28,2020-04-09,17,1,34100,"Morristown, TN",118581,86
29,2020-04-10,18,1,34100,"Morristown, TN",118581,86
30,2020-04-11,18,1,34100,"Morristown, TN",118581,86
31,2020-04-12,22,1,34100,"Morristown, TN",118581,86
32,2020-04-13,22,1,34100,"Morristown, TN",118581,86
33,2020-04-14,23,2,34100,"Morristown, TN",118581,86
34,2020-04-15,23,2,34100,"Morristown, TN",118581,86
35,2020-04-16,21,1,34100,"Morristown, TN",118581,86
36,2020-04-17,22,1,34100,"Morristown, TN",118581,86
37,2020-04-18,23,1,34100,"Morristown, TN",118581,86
38,2020-04-19,24,1,34100,"Morristown, TN",118581,86
39,2020-04-20,29,1,34100,"Morristown, TN",118581,86
40,2020-04-21,30,2,34100,"Morristown, TN",118581,86
41,2020-04-22,30,2,34100,"Morristown, TN",118581,86
42,2020-04-23,31,2,34100,"Morristown, TN",118581,86
43,2020-04-24,31,2,34100,"Morristown, TN",118581,86
44,2020-04-25,33,2,34100,"Morristown, TN",118581,86
45,2020-04-26,34,2,34100,"Morristown, TN",118581,86
46,2020-04-27,35,2,34100,"Morristown, TN",118581,86
47,2020-04-28,35,2,34100,"Morristown, TN",118581,86
48,2020-04-29,37,2,34100,"Morristown, TN",118581,86
49,2020-04-30,38,2,34100,"Morristown, TN",118581,86
50,2020-05-01,40,2,34100,"Morristown, TN",118581,86
51,2020-05-02,43,2,34100,"Morristown, TN",118581,86
52,2020-05-03,50,2,34100,"Morristown, TN",118581,86
53,2020-05-04,50,2,34100,"Morristown, TN",118581,86
54,2020-05-05,45,2,34100,"Morristown, TN",118581,86
55,2020-05-06,46,2,34100,"Morristown, TN",118581,86
56,2020-05-07,47,2,34100,"Morristown, TN",118581,86
57,2020-05-08,47,2,34100,"Morristown, TN",118581,86
58,2020-05-09,47,2,34100,"Morristown, TN",118581,86
59,2020-05-10,47,2,34100,"Morristown, TN",118581,86
60,2020-05-11,49,2,34100,"Morristown, TN",118581,86
61,2020-05-12,51,2,34100,"Morristown, TN",118581,86
62,2020-05-13,51,2,34100,"Morristown, TN",118581,86
63,2020-05-14,50,2,34100,"Morristown, TN",118581,86
64,2020-05-15,50,2,34100,"Morristown, TN",118581,86
65,2020-05-16,51,2,34100,"Morristown, TN",118581,86
66,2020-05-17,51,2,34100,"Morristown, TN",118581,86
67,2020-05-18,50,2,34100,"Morristown, TN",118581,86
68,2020-05-19,50,2,34100,"Morristown, TN",118581,86
69,2020-05-20,51,2,34100,"Morristown, TN",118581,86
70,2020-05-21,52,2,34100,"Morristown, TN",118581,86
71,2020-05-22,52,2,34100,"Morristown, TN",118581,86
72,2020-05-23,53,2,34100,"Morristown, TN",118581,86
73,2020-05-24,53,2,34100,"Morristown, TN",118581,86
74,2020-05-25,54,2,34100,"Morristown, TN",118581,86
75,2020-05-26,58,2,34100,"Morristown, TN",118581,86
76,2020-05-27,58,2,34100,"Morristown, TN",118581,86
77,2020-05-28,62,2,34100,"Morristown, TN",118581,86
78,2020-05-29,64,2,34100,"Morristown, TN",118581,86
79,2020-05-30,64,2,34100,"Morristown, TN",118581,86
80,2020-05-31,64,2,34100,"Morristown, TN",118581,86
81,2020-06-01,71,2,34100,"Morristown, TN",118581,86
82,2020-06-02,71,2,34100,"Morristown, TN",118581,86
83,2020-06-03,71,2,34100,"Morristown, TN",118581,86
84,2020-06-04,73,2,34100,"Morristown, TN",118581,86
85,2020-06-05,74,2,34100,"Morristown, TN",118581,86
0,2020-03-31,1,0,34140,"Moscow, ID",40134,67
1,2020-04-01,1,0,34140,"Moscow, ID",40134,67
2,2020-04-02,1,0,34140,"Moscow, ID",40134,67
3,2020-04-03,1,0,34140,"Moscow, ID",40134,67
4,2020-04-04,1,0,34140,"Moscow, ID",40134,67
5,2020-04-05,2,0,34140,"Moscow, ID",40134,67
6,2020-04-06,2,0,34140,"Moscow, ID",40134,67
7,2020-04-07,2,0,34140,"Moscow, ID",40134,67
8,2020-04-08,3,0,34140,"Moscow, ID",40134,67
9,2020-04-09,3,0,34140,"Moscow, ID",40134,67
10,2020-04-10,3,0,34140,"Moscow, ID",40134,67
11,2020-04-11,3,0,34140,"Moscow, ID",40134,67
12,2020-04-12,3,0,34140,"Moscow, ID",40134,67
13,2020-04-13,3,0,34140,"Moscow, ID",40134,67
14,2020-04-14,3,0,34140,"Moscow, ID",40134,67
15,2020-04-15,3,0,34140,"Moscow, ID",40134,67
16,2020-04-16,3,0,34140,"Moscow, ID",40134,67
17,2020-04-17,3,0,34140,"Moscow, ID",40134,67
18,2020-04-18,3,0,34140,"Moscow, ID",40134,67
19,2020-04-19,4,0,34140,"Moscow, ID",40134,67
20,2020-04-20,4,0,34140,"Moscow, ID",40134,67
21,2020-04-21,4,0,34140,"Moscow, ID",40134,67
22,2020-04-22,4,0,34140,"Moscow, ID",40134,67
23,2020-04-23,4,0,34140,"Moscow, ID",40134,67
24,2020-04-24,4,0,34140,"Moscow, ID",40134,67
25,2020-04-25,4,0,34140,"Moscow, ID",40134,67
26,2020-04-26,4,0,34140,"Moscow, ID",40134,67
27,2020-04-27,5,0,34140,"Moscow, ID",40134,67
28,2020-04-28,5,0,34140,"Moscow, ID",40134,67
29,2020-04-29,5,0,34140,"Moscow, ID",40134,67
30,2020-04-30,5,0,34140,"Moscow, ID",40134,67
31,2020-05-01,5,0,34140,"Moscow, ID",40134,67
32,2020-05-02,5,0,34140,"Moscow, ID",40134,67
33,2020-05-03,5,0,34140,"Moscow, ID",40134,67
34,2020-05-04,5,0,34140,"Moscow, ID",40134,67
35,2020-05-05,5,0,34140,"Moscow, ID",40134,67
36,2020-05-06,5,0,34140,"Moscow, ID",40134,67
37,2020-05-07,5,0,34140,"Moscow, ID",40134,67
38,2020-05-08,5,0,34140,"Moscow, ID",40134,67
39,2020-05-09,5,0,34140,"Moscow, ID",40134,67
40,2020-05-10,5,0,34140,"Moscow, ID",40134,67
41,2020-05-11,5,0,34140,"Moscow, ID",40134,67
42,2020-05-12,6,0,34140,"Moscow, ID",40134,67
43,2020-05-13,6,0,34140,"Moscow, ID",40134,67
44,2020-05-14,6,0,34140,"Moscow, ID",40134,67
45,2020-05-15,6,0,34140,"Moscow, ID",40134,67
46,2020-05-16,6,0,34140,"Moscow, ID",40134,67
47,2020-05-17,6,0,34140,"Moscow, ID",40134,67
48,2020-05-18,6,0,34140,"Moscow, ID",40134,67
49,2020-05-19,6,0,34140,"Moscow, ID",40134,67
50,2020-05-20,6,0,34140,"Moscow, ID",40134,67
51,2020-05-21,7,0,34140,"Moscow, ID",40134,67
52,2020-05-22,7,0,34140,"Moscow, ID",40134,67
53,2020-05-23,7,0,34140,"Moscow, ID",40134,67
54,2020-05-24,7,0,34140,"Moscow, ID",40134,67
55,2020-05-25,7,0,34140,"Moscow, ID",40134,67
56,2020-05-26,7,0,34140,"Moscow, ID",40134,67
57,2020-05-27,7,0,34140,"Moscow, ID",40134,67
58,2020-05-28,7,0,34140,"Moscow, ID",40134,67
59,2020-05-29,7,0,34140,"Moscow, ID",40134,67
60,2020-05-30,7,0,34140,"Moscow, ID",40134,67
61,2020-05-31,7,0,34140,"Moscow, ID",40134,67
62,2020-06-01,7,0,34140,"Moscow, ID",40134,67
63,2020-06-02,7,0,34140,"Moscow, ID",40134,67
64,2020-06-03,7,0,34140,"Moscow, ID",40134,67
65,2020-06-04,7,0,34140,"Moscow, ID",40134,67
66,2020-06-05,7,0,34140,"Moscow, ID",40134,67
0,2020-03-12,1,0,34180,"Moses Lake, WA",97331,86
1,2020-03-13,1,0,34180,"Moses Lake, WA",97331,86
2,2020-03-14,1,0,34180,"Moses Lake, WA",97331,86
3,2020-03-15,6,0,34180,"Moses Lake, WA",97331,86
4,2020-03-16,6,0,34180,"Moses Lake, WA",97331,86
5,2020-03-17,6,0,34180,"Moses Lake, WA",97331,86
6,2020-03-18,8,0,34180,"Moses Lake, WA",97331,86
7,2020-03-19,11,0,34180,"Moses Lake, WA",97331,86
8,2020-03-20,11,0,34180,"Moses Lake, WA",97331,86
9,2020-03-21,18,0,34180,"Moses Lake, WA",97331,86
10,2020-03-22,23,0,34180,"Moses Lake, WA",97331,86
11,2020-03-23,27,0,34180,"Moses Lake, WA",97331,86
12,2020-03-24,26,0,34180,"Moses Lake, WA",97331,86
13,2020-03-25,33,1,34180,"Moses Lake, WA",97331,86
14,2020-03-26,42,1,34180,"Moses Lake, WA",97331,86
15,2020-03-27,44,1,34180,"Moses Lake, WA",97331,86
16,2020-03-28,58,1,34180,"Moses Lake, WA",97331,86
17,2020-03-29,62,0,34180,"Moses Lake, WA",97331,86
18,2020-03-30,62,0,34180,"Moses Lake, WA",97331,86
19,2020-03-31,73,0,34180,"Moses Lake, WA",97331,86
20,2020-04-01,74,0,34180,"Moses Lake, WA",97331,86
21,2020-04-02,77,0,34180,"Moses Lake, WA",97331,86
22,2020-04-03,80,1,34180,"Moses Lake, WA",97331,86
23,2020-04-04,87,1,34180,"Moses Lake, WA",97331,86
24,2020-04-05,90,2,34180,"Moses Lake, WA",97331,86
25,2020-04-06,93,2,34180,"Moses Lake, WA",97331,86
26,2020-04-07,95,2,34180,"Moses Lake, WA",97331,86
27,2020-04-08,101,2,34180,"Moses Lake, WA",97331,86
28,2020-04-09,101,2,34180,"Moses Lake, WA",97331,86
29,2020-04-10,111,2,34180,"Moses Lake, WA",97331,86
30,2020-04-11,119,2,34180,"Moses Lake, WA",97331,86
31,2020-04-12,121,2,34180,"Moses Lake, WA",97331,86
32,2020-04-13,121,2,34180,"Moses Lake, WA",97331,86
33,2020-04-14,129,2,34180,"Moses Lake, WA",97331,86
34,2020-04-15,132,1,34180,"Moses Lake, WA",97331,86
35,2020-04-16,139,1,34180,"Moses Lake, WA",97331,86
36,2020-04-17,140,1,34180,"Moses Lake, WA",97331,86
37,2020-04-18,140,1,34180,"Moses Lake, WA",97331,86
38,2020-04-19,142,1,34180,"Moses Lake, WA",97331,86
39,2020-04-20,142,1,34180,"Moses Lake, WA",97331,86
40,2020-04-21,143,1,34180,"Moses Lake, WA",97331,86
41,2020-04-22,154,2,34180,"Moses Lake, WA",97331,86
42,2020-04-23,154,2,34180,"Moses Lake, WA",97331,86
43,2020-04-24,156,2,34180,"Moses Lake, WA",97331,86
44,2020-04-25,157,2,34180,"Moses Lake, WA",97331,86
45,2020-04-26,157,2,34180,"Moses Lake, WA",97331,86
46,2020-04-27,157,2,34180,"Moses Lake, WA",97331,86
47,2020-04-28,160,2,34180,"Moses Lake, WA",97331,86
48,2020-04-29,166,2,34180,"Moses Lake, WA",97331,86
49,2020-04-30,170,2,34180,"Moses Lake, WA",97331,86
50,2020-05-01,174,2,34180,"Moses Lake, WA",97331,86
51,2020-05-02,174,2,34180,"Moses Lake, WA",97331,86
52,2020-05-03,179,2,34180,"Moses Lake, WA",97331,86
53,2020-05-04,181,2,34180,"Moses Lake, WA",97331,86
54,2020-05-05,181,2,34180,"Moses Lake, WA",97331,86
55,2020-05-06,183,2,34180,"Moses Lake, WA",97331,86
56,2020-05-07,219,2,34180,"Moses Lake, WA",97331,86
57,2020-05-08,219,2,34180,"Moses Lake, WA",97331,86
58,2020-05-09,219,2,34180,"Moses Lake, WA",97331,86
59,2020-05-10,219,2,34180,"Moses Lake, WA",97331,86
60,2020-05-11,221,2,34180,"Moses Lake, WA",97331,86
61,2020-05-12,221,2,34180,"Moses Lake, WA",97331,86
62,2020-05-13,224,2,34180,"Moses Lake, WA",97331,86
63,2020-05-14,223,2,34180,"Moses Lake, WA",97331,86
64,2020-05-15,223,2,34180,"Moses Lake, WA",97331,86
65,2020-05-16,223,2,34180,"Moses Lake, WA",97331,86
66,2020-05-17,226,3,34180,"Moses Lake, WA",97331,86
67,2020-05-18,226,3,34180,"Moses Lake, WA",97331,86
68,2020-05-19,226,3,34180,"Moses Lake, WA",97331,86
69,2020-05-20,226,3,34180,"Moses Lake, WA",97331,86
70,2020-05-21,231,3,34180,"Moses Lake, WA",97331,86
71,2020-05-22,231,3,34180,"Moses Lake, WA",97331,86
72,2020-05-23,231,3,34180,"Moses Lake, WA",97331,86
73,2020-05-24,231,3,34180,"Moses Lake, WA",97331,86
74,2020-05-25,238,3,34180,"Moses Lake, WA",97331,86
75,2020-05-26,238,3,34180,"Moses Lake, WA",97331,86
76,2020-05-27,238,3,34180,"Moses Lake, WA",97331,86
77,2020-05-28,255,3,34180,"Moses Lake, WA",97331,86
78,2020-05-29,255,3,34180,"Moses Lake, WA",97331,86
79,2020-05-30,255,3,34180,"Moses Lake, WA",97331,86
80,2020-05-31,269,3,34180,"Moses Lake, WA",97331,86
81,2020-06-01,272,3,34180,"Moses Lake, WA",97331,86
82,2020-06-02,276,3,34180,"Moses Lake, WA",97331,86
83,2020-06-03,277,4,34180,"Moses Lake, WA",97331,86
84,2020-06-04,278,4,34180,"Moses Lake, WA",97331,86
85,2020-06-05,278,4,34180,"Moses Lake, WA",97331,86
0,2020-03-23,1,0,34220,"Moultrie, GA",45592,75
1,2020-03-24,2,0,34220,"Moultrie, GA",45592,75
2,2020-03-25,4,0,34220,"Moultrie, GA",45592,75
3,2020-03-26,5,0,34220,"Moultrie, GA",45592,75
4,2020-03-27,5,0,34220,"Moultrie, GA",45592,75
5,2020-03-28,6,0,34220,"Moultrie, GA",45592,75
6,2020-03-29,7,0,34220,"Moultrie, GA",45592,75
7,2020-03-30,20,1,34220,"Moultrie, GA",45592,75
8,2020-03-31,21,1,34220,"Moultrie, GA",45592,75
9,2020-04-01,28,2,34220,"Moultrie, GA",45592,75
10,2020-04-02,44,3,34220,"Moultrie, GA",45592,75
11,2020-04-03,49,3,34220,"Moultrie, GA",45592,75
12,2020-04-04,51,3,34220,"Moultrie, GA",45592,75
13,2020-04-05,61,5,34220,"Moultrie, GA",45592,75
14,2020-04-06,70,5,34220,"Moultrie, GA",45592,75
15,2020-04-07,79,5,34220,"Moultrie, GA",45592,75
16,2020-04-08,79,5,34220,"Moultrie, GA",45592,75
17,2020-04-09,80,5,34220,"Moultrie, GA",45592,75
18,2020-04-10,84,5,34220,"Moultrie, GA",45592,75
19,2020-04-11,87,5,34220,"Moultrie, GA",45592,75
20,2020-04-12,88,5,34220,"Moultrie, GA",45592,75
21,2020-04-13,88,5,34220,"Moultrie, GA",45592,75
22,2020-04-14,90,5,34220,"Moultrie, GA",45592,75
23,2020-04-15,105,5,34220,"Moultrie, GA",45592,75
24,2020-04-16,108,5,34220,"Moultrie, GA",45592,75
25,2020-04-17,120,5,34220,"Moultrie, GA",45592,75
26,2020-04-18,125,5,34220,"Moultrie, GA",45592,75
27,2020-04-19,145,5,34220,"Moultrie, GA",45592,75
28,2020-04-20,156,6,34220,"Moultrie, GA",45592,75
29,2020-04-21,158,6,34220,"Moultrie, GA",45592,75
30,2020-04-22,163,6,34220,"Moultrie, GA",45592,75
31,2020-04-23,165,6,34220,"Moultrie, GA",45592,75
32,2020-04-24,165,6,34220,"Moultrie, GA",45592,75
33,2020-04-25,165,6,34220,"Moultrie, GA",45592,75
34,2020-04-26,172,6,34220,"Moultrie, GA",45592,75
35,2020-04-27,180,6,34220,"Moultrie, GA",45592,75
36,2020-04-28,181,6,34220,"Moultrie, GA",45592,75
37,2020-04-29,185,6,34220,"Moultrie, GA",45592,75
38,2020-04-30,187,9,34220,"Moultrie, GA",45592,75
39,2020-05-01,188,10,34220,"Moultrie, GA",45592,75
40,2020-05-02,188,10,34220,"Moultrie, GA",45592,75
41,2020-05-03,192,9,34220,"Moultrie, GA",45592,75
42,2020-05-04,194,10,34220,"Moultrie, GA",45592,75
43,2020-05-05,198,10,34220,"Moultrie, GA",45592,75
44,2020-05-06,201,10,34220,"Moultrie, GA",45592,75
45,2020-05-07,202,10,34220,"Moultrie, GA",45592,75
46,2020-05-08,207,10,34220,"Moultrie, GA",45592,75
47,2020-05-09,207,10,34220,"Moultrie, GA",45592,75
48,2020-05-10,210,10,34220,"Moultrie, GA",45592,75
49,2020-05-11,221,11,34220,"Moultrie, GA",45592,75
50,2020-05-12,229,11,34220,"Moultrie, GA",45592,75
51,2020-05-13,241,11,34220,"Moultrie, GA",45592,75
52,2020-05-14,245,11,34220,"Moultrie, GA",45592,75
53,2020-05-15,246,11,34220,"Moultrie, GA",45592,75
54,2020-05-16,246,11,34220,"Moultrie, GA",45592,75
55,2020-05-17,253,11,34220,"Moultrie, GA",45592,75
56,2020-05-18,258,11,34220,"Moultrie, GA",45592,75
57,2020-05-19,262,11,34220,"Moultrie, GA",45592,75
58,2020-05-20,267,13,34220,"Moultrie, GA",45592,75
59,2020-05-21,280,13,34220,"Moultrie, GA",45592,75
60,2020-05-22,289,14,34220,"Moultrie, GA",45592,75
61,2020-05-23,296,14,34220,"Moultrie, GA",45592,75
62,2020-05-24,349,14,34220,"Moultrie, GA",45592,75
63,2020-05-25,379,14,34220,"Moultrie, GA",45592,75
64,2020-05-26,434,14,34220,"Moultrie, GA",45592,75
65,2020-05-27,461,14,34220,"Moultrie, GA",45592,75
66,2020-05-28,459,14,34220,"Moultrie, GA",45592,75
67,2020-05-29,465,14,34220,"Moultrie, GA",45592,75
68,2020-05-30,467,15,34220,"Moultrie, GA",45592,75
69,2020-05-31,479,15,34220,"Moultrie, GA",45592,75
70,2020-06-01,484,15,34220,"Moultrie, GA",45592,75
71,2020-06-02,488,15,34220,"Moultrie, GA",45592,75
72,2020-06-03,523,15,34220,"Moultrie, GA",45592,75
73,2020-06-04,545,15,34220,"Moultrie, GA",45592,75
74,2020-06-05,568,15,34220,"Moultrie, GA",45592,75
0,2020-03-26,1,0,34340,"Mount Airy, NC",71948,72
1,2020-03-27,1,0,34340,"Mount Airy, NC",71948,72
2,2020-03-28,2,0,34340,"Mount Airy, NC",71948,72
3,2020-03-29,2,0,34340,"Mount Airy, NC",71948,72
4,2020-03-30,2,0,34340,"Mount Airy, NC",71948,72
5,2020-03-31,2,0,34340,"Mount Airy, NC",71948,72
6,2020-04-01,2,0,34340,"Mount Airy, NC",71948,72
7,2020-04-02,2,0,34340,"Mount Airy, NC",71948,72
8,2020-04-03,3,0,34340,"Mount Airy, NC",71948,72
9,2020-04-04,3,0,34340,"Mount Airy, NC",71948,72
10,2020-04-05,3,0,34340,"Mount Airy, NC",71948,72
11,2020-04-06,10,0,34340,"Mount Airy, NC",71948,72
12,2020-04-07,10,0,34340,"Mount Airy, NC",71948,72
13,2020-04-08,10,0,34340,"Mount Airy, NC",71948,72
14,2020-04-09,10,0,34340,"Mount Airy, NC",71948,72
15,2020-04-10,10,0,34340,"Mount Airy, NC",71948,72
16,2020-04-11,10,0,34340,"Mount Airy, NC",71948,72
17,2020-04-12,10,0,34340,"Mount Airy, NC",71948,72
18,2020-04-13,10,0,34340,"Mount Airy, NC",71948,72
19,2020-04-14,10,0,34340,"Mount Airy, NC",71948,72
20,2020-04-15,11,0,34340,"Mount Airy, NC",71948,72
21,2020-04-16,16,0,34340,"Mount Airy, NC",71948,72
22,2020-04-17,17,0,34340,"Mount Airy, NC",71948,72
23,2020-04-18,17,0,34340,"Mount Airy, NC",71948,72
24,2020-04-19,17,0,34340,"Mount Airy, NC",71948,72
25,2020-04-20,12,0,34340,"Mount Airy, NC",71948,72
26,2020-04-21,12,0,34340,"Mount Airy, NC",71948,72
27,2020-04-22,12,0,34340,"Mount Airy, NC",71948,72
28,2020-04-23,12,0,34340,"Mount Airy, NC",71948,72
29,2020-04-24,12,0,34340,"Mount Airy, NC",71948,72
30,2020-04-25,12,0,34340,"Mount Airy, NC",71948,72
31,2020-04-26,12,0,34340,"Mount Airy, NC",71948,72
32,2020-04-27,12,0,34340,"Mount Airy, NC",71948,72
33,2020-04-28,13,0,34340,"Mount Airy, NC",71948,72
34,2020-04-29,13,0,34340,"Mount Airy, NC",71948,72
35,2020-04-30,13,0,34340,"Mount Airy, NC",71948,72
36,2020-05-01,17,1,34340,"Mount Airy, NC",71948,72
37,2020-05-02,16,1,34340,"Mount Airy, NC",71948,72
38,2020-05-03,16,1,34340,"Mount Airy, NC",71948,72
39,2020-05-04,20,1,34340,"Mount Airy, NC",71948,72
40,2020-05-05,20,1,34340,"Mount Airy, NC",71948,72
41,2020-05-06,26,1,34340,"Mount Airy, NC",71948,72
42,2020-05-07,30,1,34340,"Mount Airy, NC",71948,72
43,2020-05-08,33,1,34340,"Mount Airy, NC",71948,72
44,2020-05-09,41,1,34340,"Mount Airy, NC",71948,72
45,2020-05-10,43,1,34340,"Mount Airy, NC",71948,72
46,2020-05-11,45,1,34340,"Mount Airy, NC",71948,72
47,2020-05-12,47,1,34340,"Mount Airy, NC",71948,72
48,2020-05-13,62,1,34340,"Mount Airy, NC",71948,72
49,2020-05-14,67,1,34340,"Mount Airy, NC",71948,72
50,2020-05-15,75,1,34340,"Mount Airy, NC",71948,72
51,2020-05-16,89,1,34340,"Mount Airy, NC",71948,72
52,2020-05-17,95,1,34340,"Mount Airy, NC",71948,72
53,2020-05-18,101,1,34340,"Mount Airy, NC",71948,72
54,2020-05-19,102,1,34340,"Mount Airy, NC",71948,72
55,2020-05-20,109,1,34340,"Mount Airy, NC",71948,72
56,2020-05-21,122,1,34340,"Mount Airy, NC",71948,72
57,2020-05-22,151,1,34340,"Mount Airy, NC",71948,72
58,2020-05-23,158,1,34340,"Mount Airy, NC",71948,72
59,2020-05-24,167,1,34340,"Mount Airy, NC",71948,72
60,2020-05-25,168,1,34340,"Mount Airy, NC",71948,72
61,2020-05-26,173,1,34340,"Mount Airy, NC",71948,72
62,2020-05-27,187,1,34340,"Mount Airy, NC",71948,72
63,2020-05-28,197,2,34340,"Mount Airy, NC",71948,72
64,2020-05-29,201,2,34340,"Mount Airy, NC",71948,72
65,2020-05-30,214,2,34340,"Mount Airy, NC",71948,72
66,2020-05-31,218,2,34340,"Mount Airy, NC",71948,72
67,2020-06-01,224,2,34340,"Mount Airy, NC",71948,72
68,2020-06-02,231,2,34340,"Mount Airy, NC",71948,72
69,2020-06-03,251,2,34340,"Mount Airy, NC",71948,72
70,2020-06-04,269,2,34340,"Mount Airy, NC",71948,72
71,2020-06-05,273,2,34340,"Mount Airy, NC",71948,72
0,2020-03-23,2,0,34380,"Mount Pleasant, MI",70562,75
1,2020-03-24,2,0,34380,"Mount Pleasant, MI",70562,75
2,2020-03-25,3,0,34380,"Mount Pleasant, MI",70562,75
3,2020-03-26,4,0,34380,"Mount Pleasant, MI",70562,75
4,2020-03-27,4,0,34380,"Mount Pleasant, MI",70562,75
5,2020-03-28,4,1,34380,"Mount Pleasant, MI",70562,75
6,2020-03-29,5,1,34380,"Mount Pleasant, MI",70562,75
7,2020-03-30,6,1,34380,"Mount Pleasant, MI",70562,75
8,2020-03-31,7,1,34380,"Mount Pleasant, MI",70562,75
9,2020-04-01,8,1,34380,"Mount Pleasant, MI",70562,75
10,2020-04-02,9,2,34380,"Mount Pleasant, MI",70562,75
11,2020-04-03,10,2,34380,"Mount Pleasant, MI",70562,75
12,2020-04-04,12,2,34380,"Mount Pleasant, MI",70562,75
13,2020-04-05,16,2,34380,"Mount Pleasant, MI",70562,75
14,2020-04-06,22,2,34380,"Mount Pleasant, MI",70562,75
15,2020-04-07,22,2,34380,"Mount Pleasant, MI",70562,75
16,2020-04-08,28,2,34380,"Mount Pleasant, MI",70562,75
17,2020-04-09,37,2,34380,"Mount Pleasant, MI",70562,75
18,2020-04-10,38,3,34380,"Mount Pleasant, MI",70562,75
19,2020-04-11,39,3,34380,"Mount Pleasant, MI",70562,75
20,2020-04-12,41,4,34380,"Mount Pleasant, MI",70562,75
21,2020-04-13,42,4,34380,"Mount Pleasant, MI",70562,75
22,2020-04-14,43,4,34380,"Mount Pleasant, MI",70562,75
23,2020-04-15,45,5,34380,"Mount Pleasant, MI",70562,75
24,2020-04-16,46,6,34380,"Mount Pleasant, MI",70562,75
25,2020-04-17,51,7,34380,"Mount Pleasant, MI",70562,75
26,2020-04-18,52,7,34380,"Mount Pleasant, MI",70562,75
27,2020-04-19,52,7,34380,"Mount Pleasant, MI",70562,75
28,2020-04-20,53,7,34380,"Mount Pleasant, MI",70562,75
